renyi2,VarNormIw,VarRet,ESSRenyi,AvgRet,AvgDiscRet,VarDiscRet,MaxVanillaIw,AvgNormIw,J,IterType,delta,VarJ,VarVanillaIw,Bound,AvgEpLen,SamplesThisIter,ESSClassic,AvgVanillaIw,MinNormIw,MaxNormIw,BatchSize,MinVanillaIw,EpsThisIter,VanillaAvgRet
nan,1.33543e-05,1401654.47878,nan,2218.81827893,2218.81827893,1401654.47878,3.99318e+12,2.67094e-05,700220.0,1,0.7,26955.1,8.51767e+20,3927.92,240.384615385,50000,1.99999994903,2.13311e+08,,0.5,100,,208,2218.81827893
nan,2.17662e-08,1408357.40766,nan,2194.37693232,2194.37693232,1408357.40766,642.605,2.6455e-05,701628.0,1,0.7,26684.9,1081.36,3900.93,238.095238095,50000,2.6901770854,5.89661,,0.00288304,100,,210,2194.37693232
nan,1.8797e-08,1376051.83449,nan,2262.36496255,2262.36496255,1376051.83449,536.925,2.72331e-05,699571.0,1,0.7,26584.1,805.929,3964.95,245.098039216,50000,1.2032483623,5.63899,,0.00259304,100,,204,2262.36496255
nan,2.73083e-08,1435862.82536,nan,2255.89299122,2255.89299122,1435862.82536,1976.33,2.72331e-05,692947.0,1,0.7,26648.2,981.977,3947.99,245.098039216,50000,2.70323489734,5.16418,,0.0104221,100,,204,2255.89299122
nan,9.06353e-06,1528363.97903,nan,2331.99201191,2331.99201191,1528363.97903,318894.0,2.80584e-05,697466.0,1,0.7,25178.4,5.70677e+06,3993.78,252.525252525,50000,2.00061364017,22.2643,6.66205e-41,0.401884,100,5.28629e-35,198,2331.99201191
nan,2.45315e-08,1255485.60881,nan,2155.4568883,2155.4568883,1255485.60881,957.325,2.59605e-05,662078.0,1,0.7,27520.9,1317.55,3767.88,233.644859813,50000,1.63989751257,6.01639,,0.00413083,100,,214,2155.4568883
nan,3.61728e-08,1334948.87667,nan,2116.5385147,2116.5385147,1334948.87667,3245.39,2.54842e-05,671636.0,1,0.7,26862.8,2267.77,3862.09,229.357798165,50000,3.95690145449,6.38086,,0.0129616,100,,218,2116.5385147
nan,5.01829e-08,1254305.67141,nan,2192.54451925,2192.54451925,1254305.67141,5077.94,2.6455e-05,684576.0,1,0.7,26081.5,4058.04,3840.8,238.095238095,50000,1.93036661648,7.52296,,0.0178569,100,,210,2192.54451925
nan,2.55807e-08,1182503.82436,nan,2236.36421891,2236.36421891,1182503.82436,856.264,2.69687e-05,667260.0,1,0.7,24787.8,1012.48,3760.14,242.718446602,50000,3.90006429779,5.36533,,0.00430399,100,,206,2236.36421891
nan,8.39711e-06,1009980.04433,nan,2173.13484946,2173.13484946,1009980.04433,720885.0,2.62055e-05,677756.0,1,0.7,23953.3,2.72427e+07,3785.25,235.849056604,50000,2.00017143957,47.2011,,0.400227,100,,212,2173.13484946
nan,6.44904e-08,1007410.35066,nan,2018.56872851,2018.56872851,1007410.35066,4981.89,2.43665e-05,628990.0,1,0.7,28617.4,7539.26,3506.59,219.298245614,50000,1.64055952854,8.33124,,0.0145706,100,,228,2018.56872851
nan,1.8952e-08,1442395.36313,nan,2234.24876006,2234.24876006,1442395.36313,532.32,2.69687e-05,684730.0,1,0.7,25276.9,743.974,3954.4,242.718446602,50000,2.83729625005,5.34333,,0.00268671,100,,206,2234.24876006
nan,2.98563e-08,1025408.15916,nan,2256.3556079,2256.3556079,1025408.15916,1004.88,2.72331e-05,672328.0,1,0.7,27111.0,2310.43,3774.33,245.098039216,50000,0.835279171711,7.57575,,0.00361233,100,,204,2256.3556079
nan,1.26761e-05,1244704.42481,nan,2396.91349305,2396.91349305,1244704.42481,1.36946e+06,2.89352e-05,688977.0,1,0.7,20727.6,1.08528e+08,3869.81,260.416666667,50000,2.00018662086,84.6653,,0.468027,100,,192,2396.91349305
nan,5.46633e-06,1140917.42146,nan,2193.52606671,2193.52606671,1140917.42146,234788.0,2.6455e-05,669720.0,1,0.7,28754.1,2.92085e+06,3772.63,238.095238095,50000,2.00019556057,19.3381,,0.321196,100,,210,2193.52606671
nan,4.11218e-08,1060911.73272,nan,1987.08169181,1987.08169181,1060911.73272,2509.82,2.39464e-05,640938.0,1,0.7,32402.8,3473.65,3572.73,215.517241379,50000,2.58028166679,6.9598,,0.00863545,100,,232,1987.08169181
nan,2.12467e-08,1450440.47562,nan,2239.51502991,2239.51502991,1450440.47562,1382.44,2.69687e-05,687164.0,1,0.7,24665.7,662.983,3900.95,242.718446602,50000,1.51709129539,4.76393,,0.00782602,100,,206,2239.51502991
nan,1.19934e-08,1677186.79355,nan,2506.18668025,2506.18668025,1677186.79355,200.496,3.01932e-05,701522.0,1,0.7,20658.6,163.758,4046.5,271.739130435,50000,1.81521862268,3.52809,1.03986e-37,0.00171584,100,1.21508e-32,184,2506.18668025
nan,1.62074e-08,1572457.20338,nan,2372.75829757,2372.75829757,1572457.20338,532.17,2.86369e-05,693297.0,1,0.7,25022.3,403.881,4001.19,257.731958763,50000,2.43877481964,4.5206,,0.00337116,100,,194,2372.75829757
nan,1.46556e-08,1575149.76385,nan,2376.91833593,2376.91833593,1575149.76385,350.593,2.86369e-05,709110.0,1,0.7,27118.9,312.966,4047.34,257.731958763,50000,4.29765806803,4.18477,,0.00239915,100,,194,2376.91833593
nan,6.94772e-07,1342130.87557,nan,2193.74196698,2193.74196698,1342130.87557,33025.8,2.6455e-05,673204.0,1,0.7,25186.6,66505.4,3905.04,238.095238095,50000,3.77830814193,8.18494,,0.106745,100,,210,2193.74196698
nan,2.26077e-08,1527208.15114,nan,2650.6618076,2650.6618076,1527208.15114,1432.49,3.19285e-05,714871.0,1,0.7,20145.3,345.529,4027.08,287.356321839,50000,3.71363512185,3.94723,,0.0115871,100,,174,2650.6618076
nan,2.45997e-08,1359781.20496,nan,2174.35506388,2174.35506388,1359781.20496,1491.41,2.62055e-05,700277.0,1,0.7,28070.8,1474.5,3929.02,235.849056604,50000,4.71936155273,6.41579,,0.00609172,100,,212,2174.35506388
nan,2.28307e-08,1211728.84451,nan,2504.683541,2504.683541,1211728.84451,440.209,3.01932e-05,696868.0,1,0.7,21559.8,669.491,3912.16,271.739130435,50000,2.16543310936,5.17038,,0.00257067,100,,184,2504.683541
nan,1.82066e-08,1359204.3997,nan,2373.19474295,2373.19474295,1359204.3997,487.49,2.86369e-05,683209.0,1,0.7,20327.3,493.125,3901.25,257.731958763,50000,1.54978795716,4.71292,,0.00296211,100,,194,2373.19474295
nan,2.594e-08,1149439.70465,nan,2215.67764347,2215.67764347,1149439.70465,1218.34,2.67094e-05,677515.0,1,0.7,24446.7,1720.97,3873.13,240.384615385,50000,1.35511255938,6.87964,,0.00473008,100,,208,2215.67764347
nan,2.12144e-08,1258997.17493,nan,2216.56840724,2216.56840724,1258997.17493,717.742,2.67094e-05,665596.0,1,0.7,23464.1,887.334,3828.06,240.384615385,50000,3.77959003343,5.46251,,0.00350946,100,,208,2216.56840724
nan,1.7528e-08,1499088.00449,nan,2380.74009458,2380.74009458,1499088.00449,364.868,2.86369e-05,692447.0,1,0.7,24157.6,449.843,3991.09,257.731958763,50000,2.59948567438,4.58765,,0.00227757,100,,194,2380.74009458
nan,2.39371e-08,1294091.19316,nan,2330.87070671,2330.87070671,1294091.19316,1704.52,2.80584e-05,696946.0,1,0.7,25708.2,1043.31,3973.0,252.525252525,50000,2.43492847788,5.85777,,0.00816455,100,,198,2330.87070671
nan,2.1434e-08,1495707.19353,nan,2329.27842146,2329.27842146,1495707.19353,990.673,2.80584e-05,699115.0,1,0.7,22663.6,575.484,3914.09,252.525252525,50000,1.59321409907,4.59756,,0.00604596,100,,198,2329.27842146
nan,3.41325e-06,1250429.29904,nan,2256.15957767,2256.15957767,1250429.29904,126491.0,2.72331e-05,686597.0,1,0.7,27456.3,883183.0,3891.95,245.098039216,50000,2.00147271965,13.8528,2.86769e-40,0.248667,100,1.45872e-34,204,2256.15957767
nan,1.7306e-08,1373261.74815,nan,2373.88548356,2373.88548356,1373261.74815,302.253,2.86369e-05,711068.0,1,0.7,23421.0,529.938,3996.56,257.731958763,50000,2.41339743613,5.01118,,0.00172726,100,,194,2373.88548356
nan,1.92541e-08,1508712.26008,nan,2510.65034746,2510.65034746,1508712.26008,862.098,3.01932e-05,715219.0,1,0.7,21666.7,459.755,4010.63,271.739130435,50000,1.53035119918,4.66564,,0.00557898,100,,184,2510.65034746
nan,2.25685e-08,1563970.16779,nan,2400.09867478,2400.09867478,1563970.16779,1326.02,2.89352e-05,691841.0,1,0.7,23873.7,559.2,3975.0,260.416666667,50000,2.67212737531,4.55468,6.50202e-43,0.00842396,100,1.0224e-37,192,2400.09867478
nan,1.28249e-08,1599413.73292,nan,2562.85021201,2562.85021201,1599413.73292,173.375,3.08642e-05,709909.0,1,0.7,20378.4,176.794,4048.5,277.777777778,50000,1.33668915183,3.62377,2.79638e-36,0.00147666,100,3.28324e-31,180,2562.85021201
nan,1.73872e-07,1552508.33949,nan,2429.71211084,2429.71211084,1552508.33949,8568.56,2.92398e-05,706029.0,1,0.7,23067.5,4600.3,4051.89,263.157894737,50000,2.02301026122,4.75612,,0.052678,100,,190,2429.71211084
nan,1.48007e-08,1499749.28798,nan,2594.47794524,2594.47794524,1499749.28798,192.156,3.1211e-05,711262.0,1,0.7,21464.0,205.46,3992.12,280.898876404,50000,2.05942851896,3.67731,7.51859e-38,0.00163092,100,8.85849e-33,178,2594.47794524
nan,1.83065e-08,1474198.73112,nan,2330.05999766,2330.05999766,1474198.73112,659.588,2.80584e-05,691197.0,1,0.7,25254.8,560.519,3984.29,252.525252525,50000,1.7912915312,4.9097,,0.00376947,100,,198,2330.05999766
nan,1.41979e-08,1429116.58988,nan,2648.96671982,2648.96671982,1429116.58988,185.953,3.19285e-05,709830.0,1,0.7,19940.4,201.847,4026.94,287.356321839,50000,1.44252205781,3.80695,,0.00155957,100,,174,2648.96671982
nan,1.5851e-08,1515538.8375,nan,2564.32453362,2564.32453362,1515538.8375,280.635,3.08642e-05,711613.0,1,0.7,22637.1,330.217,4049.72,277.777777778,50000,4.31056376989,4.45478,,0.00194433,100,,180,2564.32453362
nan,5.28302e-09,1958045.6225,nan,3044.71025078,3044.71025078,1958045.6225,51.9269,3.65497e-05,741179.0,1,0.7,14982.9,12.2456,4199.01,328.947368421,50000,2.0788366376,1.75967,,0.00107856,100,,152,3044.71025078
nan,8.42705e-09,1888880.12152,nan,2717.96410188,2717.96410188,1888880.12152,92.7953,3.26797e-05,723278.0,1,0.7,19182.1,52.2533,4121.06,294.117647059,50000,1.82416894837,2.57334,,0.00117844,100,,170,2717.96410188
nan,1.86899e-08,1417700.43871,nan,2427.10629376,2427.10629376,1417700.43871,308.285,2.92398e-05,697804.0,1,0.7,21467.1,508.314,3951.01,263.157894737,50000,1.09879081504,4.82209,7.97804e-37,0.00186935,100,1.3157e-31,190,2427.10629376
nan,1.79128e-08,1509773.27337,nan,2425.19209907,2425.19209907,1509773.27337,281.965,2.92398e-05,700568.0,1,0.7,21950.1,444.558,3951.93,263.157894737,50000,1.73408685717,4.60634,,0.00178984,100,,190,2425.19209907
nan,9.56621e-09,1777809.61636,nan,2742.30761533,2742.30761533,1777809.61636,113.366,3.30688e-05,713326.0,1,0.7,19071.7,71.5334,4091.69,297.619047619,50000,1.84551787924,2.85958,,0.00131099,100,,168,2742.30761533
nan,1.68672e-08,1482903.20952,nan,2717.22524191,2717.22524191,1482903.20952,494.835,3.26797e-05,706340.0,1,0.7,16966.5,171.687,4005.99,294.117647059,50000,9.26981955951,3.29705,,0.00490471,100,,170,2717.22524191
nan,9.23348e-09,1882263.51371,nan,2750.02849885,2750.02849885,1882263.51371,210.812,3.30688e-05,729997.0,1,0.7,18445.8,59.4539,4131.38,297.619047619,50000,2.53292288186,2.65354,,0.00262717,100,,168,2750.02849885
nan,1.37556e-07,1532528.04869,nan,2562.17599464,2562.17599464,1532528.04869,5596.21,3.08642e-05,698280.0,1,0.7,22349.1,2360.05,4036.51,277.777777778,50000,3.87028286167,4.04274,1.58871e-36,0.0427242,100,2.08096e-31,180,2562.17599464
nan,7.83585e-09,2031939.20191,nan,2788.66789644,2788.66789644,2031939.20191,123.272,3.34672e-05,724777.0,1,0.7,19484.2,38.8871,4159.2,301.204819277,50000,3.34969326497,2.35765,1.13424e-36,0.00174986,100,7.99032e-32,166,2788.66789644
nan,1.04603e-08,1730794.36785,nan,2718.93367717,2718.93367717,1730794.36785,121.139,3.26797e-05,703687.0,1,0.7,18279.2,92.8424,4099.4,294.117647059,50000,1.8736787887,3.07878,1.6216e-33,0.00128583,100,1.52772e-28,170,2718.93367717
nan,7.06236e-09,1958096.34055,nan,2961.64157283,2961.64157283,1958096.34055,62.7673,3.56125e-05,732437.0,1,0.7,16729.7,23.4187,4140.42,320.512820513,50000,1.76119683331,2.05073,,0.00109,100,,156,2961.64157283
nan,1.32664e-08,1714768.99773,nan,2624.31998525,2624.31998525,1714768.99773,530.087,3.15657e-05,727098.0,1,0.7,20270.1,134.207,4110.78,284.090909091,50000,1.90699747009,3.17486,7.25873e-43,0.00527032,100,7.2986e-38,176,2624.31998525
nan,9.83648e-09,1747243.42192,nan,2748.49482216,2748.49482216,1747243.42192,160.599,3.30688e-05,725630.0,1,0.7,19336.9,57.9139,4111.15,297.619047619,50000,2.15020350897,2.5374,,0.00209301,100,,168,2748.49482216
nan,8.78872e-09,1684530.62124,nan,2918.98481502,2918.98481502,1684530.62124,198.768,3.51617e-05,717823.0,1,0.7,17502.9,45.5771,4133.44,316.455696203,50000,1.80774981303,2.5321,3.14236e-37,0.00276017,100,2.2629e-32,158,2918.98481502
nan,8.64399e-09,1719286.4998,nan,2814.42526297,2814.42526297,1719286.4998,102.052,3.38753e-05,711059.0,1,0.7,18014.0,48.5106,4117.38,304.87804878,50000,1.79676492914,2.53773,5.62175e-27,0.00136226,100,4.21146e-22,164,2814.42526297
nan,5.17666e-09,1956254.60978,nan,3121.3598148,3121.3598148,1956254.60978,41.1283,3.75375e-05,736189.0,1,0.7,14909.7,10.8778,4202.45,337.837837838,50000,2.89273408288,1.72073,,0.000897211,100,,148,3121.3598148
nan,1.93373e-08,1788960.33444,nan,2961.61016927,2961.61016927,1788960.33444,703.195,3.56125e-05,721980.0,1,0.7,15268.0,96.0787,4147.99,320.512820513,50000,5.13831703699,2.51026,6.53711e-25,0.00997608,100,4.60788e-20,156,2961.61016927
nan,6.47176e-09,2064757.99642,nan,2965.56180458,2965.56180458,2064757.99642,53.7902,3.56125e-05,737888.0,1,0.7,15475.4,19.545,4167.9,320.512820513,50000,1.64241576285,1.95708,1.00434e-27,0.000978807,100,5.51935e-23,156,2965.56180458
nan,8.38824e-09,1864458.8316,nan,2777.23115026,2777.23115026,1864458.8316,104.234,3.34672e-05,704115.0,1,0.7,17046.7,43.6778,4111.74,301.204819277,50000,2.91342884158,2.41498,3.2398e-41,0.00144449,100,2.33782e-36,166,2777.23115026
nan,8.20807e-09,1939874.7427,nan,2784.17122336,2784.17122336,1939874.7427,63.0736,3.34672e-05,728078.0,1,0.7,17990.1,46.8217,4159.76,301.204819277,50000,1.72948816181,2.52768,,0.000835112,100,,166,2784.17122336
nan,9.32859e-09,1627775.15515,nan,2891.73233541,2891.73233541,1627775.15515,119.055,3.47222e-05,718688.0,1,0.7,16128.3,52.1583,4139.51,312.5,50000,2.4696787369,2.59634,5.93469e-29,0.00159219,100,4.43764e-24,160,2891.73233541
nan,9.36913e-09,1635318.96706,nan,2959.55143447,2959.55143447,1635318.96706,56.8676,3.56125e-05,731623.0,1,0.7,15774.6,44.3184,4105.95,320.512820513,50000,1.81568596656,2.44932,,0.000826842,100,,156,2959.55143447
nan,6.28781e-09,1801877.2101,nan,3123.85732327,3123.85732327,1801877.2101,63.7568,3.75375e-05,746725.0,1,0.7,14416.2,16.3168,4184.93,337.837837838,50000,2.49113402394,1.9122,3.42183e-36,0.00125158,100,1.74312e-31,148,3123.85732327
nan,9.38011e-09,1596376.77501,nan,2887.28550891,2887.28550891,1596376.77501,159.573,3.47222e-05,726305.0,1,0.7,16951.3,51.3779,4130.0,312.5,50000,1.74216328974,2.56976,,0.00215613,100,,160,2887.28550891
nan,7.89549e-09,2067864.18626,nan,2783.46232597,2783.46232597,2067864.18626,101.766,3.34672e-05,717299.0,1,0.7,18163.7,36.9254,4161.2,301.204819277,50000,2.50289197774,2.28872,,0.0014881,100,,166,2783.46232597
nan,6.2544e-09,1326053.92677,nan,3301.87399074,3301.87399074,1326053.92677,29.427,3.96825e-05,746820.0,1,0.7,12659.4,13.4211,4151.35,357.142857143,50000,2.15113614549,1.83824,1.33689e-28,0.000635249,100,6.19296e-24,140,3301.87399074
nan,5.67752e-09,1605807.06654,nan,3261.23405656,3261.23405656,1605807.06654,34.5575,3.91236e-05,749074.0,1,0.7,12852.0,10.3522,4178.89,352.112676056,50000,4.20070447631,1.67062,,0.000809291,100,,142,3261.23405656
nan,6.4744e-09,2075136.4237,nan,3005.06796333,3005.06796333,2075136.4237,45.1235,3.6075e-05,728186.0,1,0.7,15643.1,21.908,4181.21,324.675324675,50000,1.58295457862,2.0985,2.55272e-27,0.000775712,100,1.48493e-22,154,3005.06796333
nan,6.39326e-09,1528274.57523,nan,3162.47171925,3162.47171925,1528274.57523,33.3045,3.80518e-05,736698.0,1,0.7,14105.7,16.2411,4167.18,342.465753425,50000,2.72582164857,1.91788,1.14831e-23,0.000660778,100,5.78768e-19,146,3162.47171925
nan,4.91479e-09,1693236.47501,nan,3404.10016039,3404.10016039,1693236.47501,94.0518,4.08497e-05,758059.0,1,0.7,11964.4,5.88896,4228.81,367.647058824,50000,3.33878321839,1.41402,2.34235e-33,0.00271707,100,8.10808e-29,136,3404.10016039
nan,6.43365e-09,1889020.12183,nan,3005.43161872,3005.43161872,1889020.12183,98.47,3.6075e-05,733626.0,1,0.7,15684.4,18.1577,4176.43,324.675324675,50000,2.07588173139,1.9165,1.26444e-31,0.00185354,100,6.71738e-27,154,3005.43161872
nan,7.19493e-09,1815775.45231,nan,2961.82080224,2961.82080224,1815775.45231,45.4209,3.56125e-05,717213.0,1,0.7,16242.2,28.0597,4171.05,320.512820513,50000,1.79111589626,2.22398,3.29646e-40,0.000727323,100,2.05861e-35,156,2961.82080224
nan,4.3088e-09,1684005.48089,nan,3355.69898355,3355.69898355,1684005.48089,45.518,4.02576e-05,753677.0,1,0.7,12669.2,6.17498,4218.04,362.31884058,50000,1.90143607567,1.52401,4.45037e-22,0.00120239,100,1.68475e-17,138,3355.69898355
nan,7.46272e-09,1622576.97558,nan,3038.21013133,3038.21013133,1622576.97558,67.9558,3.65497e-05,730147.0,1,0.7,14771.0,26.4327,4153.54,328.947368421,50000,1.69208335103,2.17524,5.33295e-28,0.00114184,100,3.17387e-23,152,3038.21013133
nan,7.41779e-09,1687081.25718,nan,3081.91333949,3081.91333949,1687081.25718,92.1455,3.7037e-05,737216.0,1,0.7,15044.9,25.2108,4159.92,333.333333333,50000,2.33348395608,2.1592,,0.00158059,100,,150,3081.91333949
nan,5.81532e-09,1822445.36067,nan,3165.49937765,3165.49937765,1822445.36067,82.1017,3.80518e-05,746773.0,1,0.7,15062.4,12.5895,4200.33,342.465753425,50000,2.48577844504,1.77048,4.09073e-30,0.00176455,100,1.90335e-25,146,3165.49937765
nan,7.38359e-09,1690103.67816,nan,3081.85637808,3081.85637808,1690103.67816,88.1085,3.7037e-05,729043.0,1,0.7,14784.0,24.3023,4153.76,333.333333333,50000,2.88382958535,2.12484,2.02558e-32,0.00153578,100,1.16209e-27,150,3081.85637808
nan,6.17354e-09,1875957.6377,nan,3079.53095956,3079.53095956,1875957.6377,60.5519,3.7037e-05,734131.0,1,0.7,14439.5,16.0982,4163.02,333.333333333,50000,2.17766751287,1.89129,5.7214e-31,0.00118579,100,2.92162e-26,150,3079.53095956
nan,7.56828e-09,1694065.11629,nan,3123.27461869,3123.27461869,1694065.11629,59.4859,3.75375e-05,738518.0,1,0.7,14444.5,23.2568,4139.49,337.837837838,50000,3.49361347912,2.08086,1.17556e-38,0.00107309,100,6.51658e-34,148,3123.27461869
nan,6.27798e-09,1783371.94664,nan,3170.92435324,3170.92435324,1783371.94664,33.093,3.80517e-05,752531.0,1,0.7,13649.0,15.3476,4187.19,342.465753425,50000,2.1045102043,1.88141,,0.000669308,100,,146,3170.92435324
nan,6.64147e-09,1882063.65709,nan,3260.29552532,3260.29552532,1882063.65709,139.677,3.91236e-05,759716.0,1,0.7,13502.4,10.5713,4214.09,352.112676056,50000,3.85299016395,1.56088,3.11593e-41,0.00350101,100,1.24311e-36,142,3260.29552532
nan,5.47887e-09,1456595.4262,nan,3349.43014324,3349.43014324,1456595.4262,42.3476,4.02576e-05,751069.0,1,0.7,11602.3,9.30405,4150.01,362.31884058,50000,3.4204025787,1.65897,6.79313e-37,0.00102763,100,2.79937e-32,138,3349.43014324
nan,6.15576e-09,1513309.96895,nan,3303.31423308,3303.31423308,1513309.96895,26.6179,3.96825e-05,754495.0,1,0.7,12828.2,13.4449,4176.61,357.142857143,50000,1.54889280619,1.85455,6.78452e-29,0.000569556,100,3.17071e-24,140,3303.31423308
nan,4.45549e-09,1387481.74006,nan,3452.2647574,3452.2647574,1387481.74006,30.9323,4.14594e-05,755196.0,1,0.7,11652.3,6.25808,4199.82,373.134328358,50000,1.96957444031,1.5538,7.97933e-24,0.000825352,100,2.99047e-19,134,3452.2647574
nan,6.2453e-09,1671029.52875,nan,3164.84348392,3164.84348392,1671029.52875,31.6869,3.80518e-05,741912.0,1,0.7,14430.1,15.1506,4169.96,342.465753425,50000,2.359554084,1.87419,3.25079e-40,0.000643341,100,1.60113e-35,146,3164.84348392
nan,5.91744e-09,1626115.51347,nan,3167.35049672,3167.35049672,1626115.51347,43.8655,3.80518e-05,738486.0,1,0.7,14337.3,14.8426,4174.28,342.465753425,50000,1.80248838261,1.90574,3.96809e-26,0.00087586,100,1.98733e-21,146,3167.35049672
nan,3.50969e-09,1342801.9827,nan,3618.51885871,3618.51885871,1342801.9827,16.4703,4.34028e-05,773508.0,1,0.7,9839.4,3.1616,4245.71,390.625,50000,4.00604418519,1.30268,2.67722e-32,0.000548761,100,8.03533e-28,128,3618.51885871
nan,3.75326e-09,1645909.47693,nan,3457.20309895,3457.20309895,1645909.47693,52.6489,4.14594e-05,753232.0,1,0.7,12167.2,4.32757,4229.51,373.134328358,50000,1.80236177379,1.4078,2.96132e-22,0.0015505,100,1.00555e-17,134,3457.20309895
nan,3.70107e-09,1613229.20399,nan,3454.59135677,3454.59135677,1613229.20399,27.9018,4.14594e-05,759218.0,1,0.7,11424.1,4.02975,4233.25,373.134328358,50000,3.01821770343,1.36804,9.18566e-39,0.000845583,100,3.031e-34,134,3454.59135677
nan,3.23115e-09,1426010.78158,nan,3613.33404584,3613.33404584,1426010.78158,13.7522,4.34028e-05,769851.0,1,0.7,10488.1,2.95678,4248.32,390.625,50000,2.89521654834,1.31295,,0.000454613,100,,128,3613.33404584
nan,4.15965e-09,1448760.77648,nan,3461.54588803,3461.54588803,1448760.77648,27.9265,4.14594e-05,758697.0,1,0.7,11723.0,5.55409,4222.57,373.134328358,50000,2.00578043198,1.51496,4.58098e-18,0.000764254,100,1.67393e-13,134,3461.54588803
nan,4.90434e-09,1472387.39365,nan,3355.61736006,3355.61736006,1472387.39365,46.1502,4.02576e-05,749092.0,1,0.7,12629.2,9.24743,4213.37,362.31884058,50000,2.93487203879,1.74811,1.12194e-19,0.0010628,100,4.87179e-15,138,3355.61736006
nan,3.86549e-09,1708770.13155,nan,3407.63798666,3407.63798666,1708770.13155,25.3265,4.08497e-05,755883.0,1,0.7,12238.9,4.40833,4235.03,367.647058824,50000,2.21617263673,1.3795,4.86148e-29,0.000749963,100,1.64173e-24,136,3407.63798666
nan,4.69587e-09,1625895.21873,nan,3403.09521488,3403.09521488,1625895.21873,25.1391,4.08497e-05,753943.0,1,0.7,12173.7,6.94993,4206.96,367.647058824,50000,1.84029949573,1.57152,3.77522e-25,0.000653459,100,1.45236e-20,136,3403.09521488
nan,4.47215e-09,1151037.44288,nan,3561.11833695,3561.11833695,1151037.44288,17.5612,4.2735e-05,765302.0,1,0.7,10383.5,5.52591,4212.56,384.615384615,50000,1.5257547537,1.5022,2.94295e-25,0.000499586,100,1.03449e-20,130,3561.11833695
nan,2.71766e-09,1402264.45685,nan,3681.7451613,3681.7451613,1402264.45685,17.2961,4.40917e-05,771109.0,1,0.7,10329.2,1.9435,4253.4,396.825396825,50000,2.40210521286,1.1791,4.01377e-18,0.000646775,100,1.07336e-13,126,3681.7451613
nan,3.50464e-09,1496477.10616,nan,3555.12160714,3555.12160714,1496477.10616,29.736,4.2735e-05,767833.0,1,0.7,10832.9,3.15815,4233.6,384.615384615,50000,2.00247020505,1.28286,6.48989e-22,0.000990574,100,1.9482e-17,130,3555.12160714
nan,4.69861e-09,1670471.18857,nan,3354.91051905,3354.91051905,1670471.18857,75.1605,4.02576e-05,754181.0,1,0.7,12561.0,6.38709,4214.32,362.31884058,50000,2.36408228988,1.48428,,0.00203856,100,,138,3354.91051905
nan,3.57121e-09,1437406.64635,nan,3618.47209123,3618.47209123,1437406.64635,28.3468,4.34028e-05,766548.0,1,0.7,10672.4,3.54458,4226.51,390.625,50000,3.71606900573,1.36739,1.4124e-25,0.000899765,100,4.4497e-21,128,3618.47209123
nan,3.52126e-09,1639614.05138,nan,3457.22912351,3457.22912351,1639614.05138,20.8241,4.14594e-05,753439.0,1,0.7,11936.9,3.76949,4231.49,373.134328358,50000,1.94044211324,1.35649,7.97887e-24,0.000636463,100,2.61056e-19,134,3457.22912351
nan,3.21489e-09,1793148.1406,nan,3509.0782934,3509.0782934,1793148.1406,50.9875,4.20875e-05,762071.0,1,0.7,11843.2,2.88711,4252.48,378.787878788,50000,2.54056711726,1.26125,3.42479e-35,0.00170143,100,1.02632e-30,132,3509.0782934
nan,3.1888e-09,1427331.3265,nan,3625.10942343,3625.10942343,1427331.3265,14.1193,4.34028e-05,764338.0,1,0.7,10730.7,3.084,4237.02,390.625,50000,2.16166323319,1.34977,2.17127e-20,0.000454015,100,6.75239e-16,128,3625.10942343
nan,3.71833e-09,1664802.12881,nan,3458.2501122,3458.2501122,1664802.12881,16.928,4.14594e-05,761878.0,1,0.7,11932.4,4.22689,4237.83,373.134328358,50000,2.73589880136,1.39785,,0.000502077,100,,134,3458.2501122
nan,2.71915e-09,1308831.53566,nan,3678.1074582,3678.1074582,1308831.53566,16.5782,4.40917e-05,771416.0,1,0.7,10052.6,2.15778,4246.81,396.825396825,50000,2.04315681549,1.24206,6.7167e-18,0.000588506,100,1.8921e-13,126,3678.1074582
nan,3.04907e-09,1511258.65729,nan,3623.0477224,3623.0477224,1511258.65729,15.786,4.34028e-05,770870.0,1,0.7,10346.8,2.4646,4243.53,390.625,50000,1.63042404603,1.23398,,0.000555244,100,,128,3623.0477224
nan,2.51607e-09,1483395.15733,nan,3679.37904858,3679.37904858,1483395.15733,16.0067,4.40917e-05,773063.0,1,0.7,10408.3,1.76112,4266.17,396.825396825,50000,1.78548085357,1.16651,3.9298e-25,0.00060502,100,1.03969e-20,126,3679.37904858
nan,3.45776e-09,2117113.09344,nan,3405.24231091,3405.24231091,2117113.09344,46.5416,4.08497e-05,756624.0,1,0.7,12863.0,3.45424,4245.22,367.647058824,50000,2.01295084774,1.29112,2.90466e-22,0.00147253,100,9.18067e-18,136,3405.24231091
nan,1.65632e-09,1352414.38293,nan,3930.76289007,3930.76289007,1352414.38293,9.28097,4.7081e-05,787260.0,1,0.7,9116.33,0.839589,4284.74,423.728813559,50000,1.92356795371,1.06,3.18177e-14,0.000412222,100,7.1636e-10,118,3930.76289007
