MaxVanillaIw,Bound,VanillaAvgRet,renyi2,BatchSize,J,AvgDiscRet,AvgEpLen,EpsThisIter,delta,VarRet,AvgRet,ESSClassic,AvgVanillaIw,VarVanillaIw,VarDiscRet,MinNormIw,MinVanillaIw,SamplesThisIter,VarNormIw,IterType,AvgNormIw,ESSRenyi,MaxNormIw,VarJ
9.65948e+06,1623.36,925.861088205,nan,100,286887.0,925.861088205,100.0,500,0.6,184024.994567,925.861088205,4.0,437.113,4.14677e+09,184024.994567,,,50000,2.6794e-06,1,1.11111e-05,nan,0.245537,13522.0
1.06347e+14,1825.78,925.447243227,nan,100,358112.0,925.447243227,100.0,500,0.6,205984.909141,925.447243227,4.0,4.72659e+09,5.02633e+23,205984.909141,,,50000,2.77761e-06,1,1.11111e-05,nan,0.249996,19432.0
4.16303e+06,1983.06,998.551405387,nan,100,358028.0,998.551405387,107.75862069,464,0.6,270949.751113,998.551405387,2.05688671715,702.32,1.6176e+09,270949.751113,,,50000,4.70133e-07,1,1.19732e-05,nan,0.0709715,20831.2
1.44154e+08,2315.71,1024.48845192,nan,100,410738.0,1024.48845192,110.619469027,452,0.6,304042.473761,1024.48845192,3.99221721846,7976.52,1.02368e+12,304042.473761,,,50000,2.4306e-06,1,1.22911e-05,nan,0.222127,25833.2
1.52932e+12,2151.84,1043.60411248,nan,100,420399.0,1043.60411248,112.612612613,444,0.6,311875.553966,1043.60411248,3.99999588612,7.66313e+07,1.17054e+20,311875.553966,,,50000,3.12079e-06,1,1.25125e-05,nan,0.249711,24349.5
288980.0,1889.41,1043.21240035,nan,100,352042.0,1043.21240035,112.612612613,444,0.6,245451.513884,1043.21240035,3.60039675177,60.1366,5.53353e+06,245451.513884,,,50000,2.3956e-07,1,1.25125e-05,nan,0.0601275,17767.4
6.59957e+07,1761.72,964.954109073,nan,100,346128.0,964.954109073,104.166666667,480,0.6,162818.836238,964.954109073,3.82946305858,4137.96,2.10826e+11,162818.836238,,,50000,1.64939e-06,1,1.15741e-05,nan,0.184593,15969.9
9.53626e+17,2211.4,1025.404449,nan,100,422574.0,1025.404449,110.619469027,452,0.6,297036.180155,1025.404449,4.0,4.68843e+13,4.47084e+31,297036.180155,,,50000,3.07265e-06,1,1.22911e-05,nan,0.25,23422.0
2.15342e+12,2943.51,1147.15691941,nan,100,539984.0,1147.15691941,123.762376238,404,0.6,455640.736531,1147.15691941,3.61242637582,1.58289e+08,2.82418e+20,455640.736531,,,50000,2.1315e-06,1,1.37514e-05,nan,0.187079,32923.7
8.89878e+09,2466.96,1042.70287109,nan,100,452609.0,1042.70287109,112.612612613,444,0.6,304781.378772,1042.70287109,3.96263165537,507610.0,4.00063e+15,304781.378772,,,50000,2.43084e-06,1,1.25125e-05,nan,0.219354,20442.4
4.69098e+06,1915.53,997.856850076,nan,100,340872.0,997.856850076,107.75862069,464,0.6,233934.104352,997.856850076,3.5845472648,462.414,1.20319e+09,233934.104352,,,50000,8.06659e-07,1,1.19732e-05,nan,0.121463,17923.4
4.79918e+20,2034.46,1092.24300578,nan,100,419187.0,1092.24300578,117.924528302,424,0.6,227515.325838,1092.24300578,3.99905706515,2.55393e+16,inf,227515.325838,,,50000,3.17794e-06,1,1.31027e-05,nan,0.246218,17166.7
3.27503e+09,2854.24,1181.60819118,nan,100,510391.0,1181.60819118,127.551020408,392,0.6,467938.71834,1181.60819118,3.65844069404,262384.0,6.64763e+14,467938.71834,,,50000,1.93944e-06,1,1.41723e-05,nan,0.176896,28172.0
1.99073e+14,2781.81,1071.36635885,nan,100,521171.0,1071.36635885,115.740740741,432,0.6,401925.720727,1071.36635885,3.89340740462,1.28539e+10,2.09426e+24,401925.720727,,,50000,2.09628e-06,1,1.28601e-05,nan,0.199169,27395.2
3.11606e+08,1878.98,1014.6584969,nan,100,361679.0,1014.6584969,109.649122807,456,0.6,190402.983444,1014.6584969,3.26975869109,26505.1,5.78872e+12,190402.983444,,,50000,1.22307e-06,1,1.21832e-05,nan,0.143232,23378.6
1.01187e+07,1921.32,1052.23461213,nan,100,350631.0,1052.23461213,113.636363636,440,0.6,241916.62852,1052.23461213,4.00001106856,582.311,5.17642e+09,241916.62852,,,50000,2.43371e-06,1,1.26263e-05,nan,0.219404,17486.1
9631.17,1908.8,1051.04340235,nan,100,333167.0,1051.04340235,113.636363636,440,0.6,250538.484274,1051.04340235,2.88812120163,13.9761,29367.8,250538.484274,,,50000,2.39691e-08,1,1.26263e-05,nan,0.00870099,15545.5
3.06705e+20,2754.04,1042.44398238,nan,100,524071.0,1042.44398238,112.612612613,444,0.6,327282.570051,1042.44398238,3.99764428556,1.57273e+16,inf,327282.570051,,,50000,2.98171e-06,1,1.25125e-05,nan,0.244012,27485.5
2.37684e+11,1963.23,903.77719084,nan,100,362579.0,903.77719084,97.65625,512,0.6,234387.169178,903.77719084,4.0,1.03185e+07,2.45189e+18,234387.169178,,,50000,2.71136e-06,1,1.08507e-05,nan,0.249944,22976.1
7.14928e+11,2340.12,863.328552552,nan,100,392613.0,863.328552552,93.2835820896,536,0.6,208566.587124,863.328552552,7.70261576112,6.02156e+07,3.46482e+19,208566.587124,,,50000,1.02657e-06,1,1.03648e-05,nan,0.12306,20379.5
1.75306e+14,1871.93,933.329024019,nan,100,324531.0,933.329024019,100.806451613,496,0.6,243416.83224,933.329024019,4.0,7.85421e+09,1.37684e+24,243416.83224,,,50000,2.80008e-06,1,1.12007e-05,nan,0.25,17860.0
2.12873e+06,1760.75,1024.28503216,nan,100,342892.0,1024.28503216,110.619469027,452,0.6,217035.423715,1024.28503216,2.62887865359,324.797,3.40778e+08,217035.423715,,,50000,4.88007e-07,1,1.22911e-05,nan,0.0805562,21350.7
1.62671e+09,2232.01,955.520451583,nan,100,399203.0,955.520451583,103.305785124,484,0.6,233419.727037,955.520451583,3.74281419235,135857.0,1.36175e+14,233419.727037,,,50000,9.72065e-07,1,1.14784e-05,nan,0.137439,23264.3
9.04459e+22,2749.75,979.647301897,nan,100,524558.0,979.647301897,105.93220339,472,0.6,358332.405834,979.647301897,3.99999521985,4.26507e+18,inf,358332.405834,,,50000,2.9331e-06,1,1.17702e-05,nan,0.249602,25434.5
1.22936e+06,2199.43,1051.79645679,nan,100,384574.0,1051.79645679,113.636363636,440,0.6,336154.956997,1051.79645679,3.16195771693,171.165,9.66384e+07,336154.956997,,,50000,5.25858e-07,1,1.26263e-05,nan,0.0906855,22062.0
1.1118e+15,2796.52,1101.42473762,nan,100,517198.0,1101.42473762,119.047619048,420,0.6,447929.294135,1101.42473762,3.99591453247,6.07129e+10,6.54656e+25,447929.294135,,,50000,3.10747e-06,1,1.32275e-05,nan,0.242227,29668.3
1.97758e+06,1662.37,918.580383748,nan,100,306447.0,918.580383748,99.2063492063,504,0.6,203673.880222,918.580383748,3.94290487787,141.144,1.75865e+08,203673.880222,,,50000,1.07262e-06,1,1.10229e-05,nan,0.154443,18350.8
8659.78,1659.37,1013.78154589,nan,100,291742.0,1013.78154589,109.649122807,456,0.6,225918.074786,1013.78154589,3.97956526957,5.25732,4760.14,225918.074786,,,50000,2.55632e-08,1,1.21832e-05,nan,0.020068,12281.0
88430.2,1604.41,939.841593664,nan,100,296659.0,939.841593664,101.62601626,492,0.6,172726.622673,939.841593664,2.72368096432,23.8909,532540.0,172726.622673,,,50000,1.18963e-07,1,1.12918e-05,nan,0.0417956,17677.3
4.87563e+12,2426.6,1023.94631571,nan,100,451294.0,1023.94631571,110.619469027,452,0.6,340067.640139,1023.94631571,3.99991397554,2.41166e+08,1.1687e+21,340067.640139,,,50000,3.03564e-06,1,1.22911e-05,nan,0.248487,23262.9
224787.0,1795.27,1005.40029146,nan,100,314569.0,1005.40029146,108.695652174,460,0.6,184055.841054,1005.40029146,3.99766685332,25.9875,2.48188e+06,184055.841054,,,50000,5.36033e-07,1,1.20773e-05,nan,0.104466,12587.9
3.28507e+06,2048.52,1013.74040184,nan,100,375920.0,1013.74040184,109.649122807,456,0.6,254625.141177,1013.74040184,1.88408437578,922.829,1.22954e+09,254625.141177,,,50000,2.14302e-07,1,1.21832e-05,nan,0.0433697,21987.9
492833.0,2182.94,1091.40319828,nan,100,394112.0,1091.40319828,117.924528302,424,0.6,367614.87209,1091.40319828,2.24899287299,92.271,2.28148e+07,367614.87209,,,50000,4.60056e-07,1,1.31027e-05,nan,0.0699836,20845.3
3.83288e+16,2537.29,1031.95283499,nan,100,489473.0,1031.95283499,111.607142857,448,0.6,283713.832867,1031.95283499,3.99287292743,1.98475e+12,7.2999e+28,283713.832867,,,50000,2.84973e-06,1,1.24008e-05,nan,0.23948,29254.9
5.46123e+08,2318.23,1090.02500114,nan,100,408083.0,1090.02500114,117.924528302,424,0.6,309997.642415,1090.02500114,2.38254485537,54717.4,2.62631e+13,309997.642415,,,50000,1.50597e-06,1,1.31027e-05,nan,0.130775,17769.7
7.89484e+18,2065.76,1014.53952807,nan,100,384400.0,1014.53952807,109.649122807,456,0.6,255833.161043,1014.53952807,3.99444058673,3.99092e+14,3.04156e+33,255833.161043,,,50000,2.83449e-06,1,1.21832e-05,nan,0.241009,20649.4
6.0172e+11,1791.81,1069.97550439,nan,100,354373.0,1069.97550439,115.740740741,432,0.6,189691.395945,1069.97550439,3.9904648513,3.27537e+07,1.86685e+19,189691.395945,,,50000,2.87791e-06,1,1.28601e-05,nan,0.236254,18443.1
5116.56,1878.12,1090.64889298,nan,100,323736.0,1090.64889298,117.924528302,424,0.6,244544.501408,1090.64889298,7.36926325653,10.4281,12120.8,244544.501408,,,50000,1.91355e-08,1,1.31027e-05,nan,0.00642885,12405.9
4.75527e+08,2484.99,1091.58121562,nan,100,470170.0,1091.58121562,117.924528302,424,0.6,410631.705766,1091.58121562,2.38766169668,54637.2,1.98519e+13,410631.705766,,,50000,1.14169e-06,1,1.31027e-05,nan,0.114038,27086.4
8.79916e+08,1975.74,1133.45103767,nan,100,354223.0,1133.45103767,122.549019608,408,0.6,245338.185163,1133.45103767,4.00001861998,91396.8,7.67383e+13,245338.185163,,,50000,1.70328e-06,1,1.36166e-05,nan,0.131092,16968.9
2.37185e+09,2335.48,1180.63088587,nan,100,410664.0,1180.63088587,127.551020408,392,0.6,378044.70883,1180.63088587,4.0,135730.0,3.18922e+14,378044.70883,,,50000,3.47707e-06,1,1.41723e-05,nan,0.247658,20869.5
2.66435e+06,2532.6,1133.42126481,nan,100,440144.0,1133.42126481,122.549019608,408,0.6,440324.212705,1133.42126481,5.25455529963,585.318,7.83671e+08,440324.212705,,,50000,4.24116e-07,1,1.36166e-05,nan,0.0619822,24291.3
558172.0,2125.11,1168.26879867,nan,100,379152.0,1168.26879867,126.262626263,396,0.6,301548.297578,1168.26879867,2.81455912564,128.251,2.79237e+07,301548.297578,,,50000,3.34131e-07,1,1.40292e-05,nan,0.0610576,19242.0
5.33043e+09,2110.58,1144.60464347,nan,100,381906.0,1144.60464347,123.762376238,404,0.6,303017.640477,1144.60464347,3.99999308425,293705.0,1.56284e+15,303017.640477,,,50000,3.42597e-06,1,1.37514e-05,nan,0.249573,19379.5
60315.7,2028.94,1143.85142797,nan,100,367577.0,1143.85142797,123.762376238,404,0.6,301659.863634,1143.85142797,3.0692496917,23.514,317374.0,301659.863634,,,50000,1.08545e-07,1,1.37514e-05,nan,0.0352736,20169.1
1.85576e+11,2894.27,1133.00661104,nan,100,535360.0,1133.00661104,122.549019608,408,0.6,467046.550257,1133.00661104,3.98817391697,1.1002e+07,1.88121e+18,467046.550257,,,50000,2.88154e-06,1,1.36166e-05,nan,0.229677,31382.6
1.39894e+08,1959.83,910.26102045,nan,100,367051.0,910.26102045,98.4251968504,508,0.6,277673.260222,910.26102045,3.93611956123,8454.76,8.69939e+11,277673.260222,,,50000,1.4555e-06,1,1.09361e-05,nan,0.180952,23269.7
2.71819e+06,2411.0,1192.59246234,nan,100,426975.0,1192.59246234,128.865979381,388,0.6,388382.746963,1192.59246234,3.87183557039,300.31,4.38926e+08,388382.746963,,,50000,9.97799e-07,1,1.43184e-05,nan,0.1296,22235.9
3.64633e+19,2488.5,1081.21716974,nan,100,467517.0,1081.21716974,116.822429907,428,0.6,328067.867961,1081.21716974,3.99906563428,1.93808e+15,inf,328067.867961,,,50000,3.09718e-06,1,1.29803e-05,nan,0.244213,17243.9
4.3442e+07,2821.18,1144.22809121,nan,100,485975.0,1144.22809121,123.762376238,404,0.6,423307.302136,1144.22809121,3.04572665116,7948.54,1.41974e+11,423307.302136,,,50000,4.24939e-07,1,1.37514e-05,nan,0.0751568,28357.4
5.56975e+08,2778.93,1216.58921285,nan,100,473734.0,1216.58921285,131.578947368,380,0.6,583706.873427,1216.58921285,3.9999981615,34262.4,1.81807e+13,583706.873427,,,50000,3.31027e-06,1,1.46199e-05,nan,0.237663,22688.1
5.463e+07,2364.94,1042.2199831,nan,100,420456.0,1042.2199831,112.612612613,444,0.6,353772.15015,1042.2199831,7.52019721995,5259.47,2.06724e+11,353772.15015,,,50000,1.17003e-06,1,1.25125e-05,nan,0.129967,23536.7
1.52888e+09,2016.72,1033.1996094,nan,100,376170.0,1033.1996094,111.607142857,448,0.6,289566.38645,1033.1996094,3.99561461053,79564.0,1.16069e+14,289566.38645,,,50000,2.81957e-06,1,1.24008e-05,nan,0.238291,21222.5
6.07357e+07,2583.58,1192.55146531,nan,100,432814.0,1192.55146531,128.865979381,388,0.6,447112.678221,1192.55146531,3.67195466434,4665.08,2.30134e+11,447112.678221,,,50000,2.16797e-06,1,1.43184e-05,nan,0.186415,21213.4
471141.0,1985.74,1111.85309421,nan,100,348749.0,1111.85309421,120.192307692,416,0.6,267940.56335,1111.85309421,3.88924818121,57.7149,1.23727e+07,267940.56335,,,50000,6.62455e-07,1,1.33547e-05,nan,0.109018,15731.7
1.36184e+11,1930.89,1091.78687438,nan,100,343003.0,1091.78687438,117.924528302,424,0.6,248836.962243,1091.78687438,4.0,7.14651e+06,9.71985e+17,248836.962243,,,50000,3.26734e-06,1,1.31027e-05,nan,0.249686,15922.3
2.69753e+06,2392.43,1284.73730155,nan,100,412432.0,1284.73730155,138.888888889,360,0.6,355620.142336,1284.73730155,4.00526593136,246.143,4.53626e+08,355620.142336,,,50000,1.78309e-06,1,1.54321e-05,nan,0.169123,16982.3
4.60914e+06,2207.43,1167.45896799,nan,100,392014.0,1167.45896799,126.262626263,396,0.6,287871.767568,1167.45896799,3.64604725868,524.962,1.30942e+09,287871.767568,,,50000,9.35161e-07,1,1.40292e-05,nan,0.123175,18024.1
22971.3,1824.48,1061.13467305,nan,100,308511.0,1061.13467305,114.678899083,436,0.6,230165.980975,1061.13467305,3.89165768253,9.71276,32078.1,230165.980975,,,50000,5.52084e-08,1,1.27421e-05,nan,0.0301359,13696.9
2.65268e+23,2756.09,1134.3468724,nan,100,507434.0,1134.3468724,122.549019608,408,0.6,413047.527434,1134.3468724,3.99952467131,1.46062e+19,inf,413047.527434,,,50000,3.33113e-06,1,1.36166e-05,nan,0.247295,13320.0
6.41499e+06,2239.38,1179.29049398,nan,100,400674.0,1179.29049398,127.551020408,392,0.6,362138.036413,1179.29049398,3.85990931121,512.199,2.41833e+09,362138.036413,,,50000,1.85148e-06,1,1.41723e-05,nan,0.1775,22577.8
1.37226e+13,2713.79,1243.48786289,nan,100,500447.0,1243.48786289,134.408602151,372,0.6,487536.893978,1243.48786289,2.26689563043,1.83391e+09,1.98464e+22,487536.893978,,,50000,1.31612e-06,1,1.49343e-05,nan,0.111749,27076.5
1.5408e+13,2922.09,1091.86259472,nan,100,509212.0,1091.86259472,117.924528302,424,0.6,455155.295509,1091.86259472,3.99999891113,8.08341e+08,1.24421e+22,455155.295509,,,50000,3.26911e-06,1,1.31027e-05,nan,0.249754,27574.4
1.0147e+09,2600.53,1091.74984791,nan,100,467829.0,1091.74984791,117.924528302,424,0.6,452402.206359,1091.74984791,2.36419250123,135029.0,9.1447e+13,452402.206359,,,50000,8.61071e-07,1,1.31027e-05,nan,0.0984624,30486.8
1.86483e+08,2348.99,1091.994919,nan,100,401706.0,1091.994919,117.924528302,424,0.6,333417.714416,1091.994919,3.93038182949,12676.0,1.85485e+12,333417.714416,,,50000,1.98185e-06,1,1.31027e-05,nan,0.192761,22368.7
2.69154e+06,2809.64,1344.38743328,nan,100,476860.0,1344.38743328,145.348837209,344,0.6,552322.465926,1344.38743328,7.35876225804,549.016,9.65584e+08,552322.465926,,,50000,8.35524e-07,1,1.61499e-05,nan,0.0791746,21116.0
538454.0,2044.93,1180.28521404,nan,100,385459.0,1180.28521404,127.551020408,392,0.6,307762.921536,1180.28521404,1.5965593521,153.814,4.37731e+07,307762.921536,,,50000,3.7162e-07,1,1.41723e-05,nan,0.0496129,23139.2
2.93235e+07,2625.47,1270.79953554,nan,100,464144.0,1270.79953554,137.362637363,364,0.6,387669.846587,1270.79953554,7.36023000679,5462.01,9.88766e+10,387669.846587,,,50000,7.72041e-07,1,1.52625e-05,nan,0.0819388,19526.2
2.80548e+06,2633.99,1258.35658327,nan,100,465445.0,1258.35658327,135.869565217,368,0.6,490254.531567,1258.35658327,3.69569741217,466.488,5.20721e+08,490254.531567,,,50000,5.4536e-07,1,1.50966e-05,nan,0.0907916,24476.7
4.67489e+16,2468.34,1270.73274428,nan,100,494714.0,1270.73274428,137.362637363,364,0.6,399200.740198,1270.73274428,3.99983904326,2.8837e+12,1.33422e+29,399200.740198,,,50000,3.73748e-06,1,1.52625e-05,nan,0.247428,19872.0
4.60756e+06,2828.22,1257.14275905,nan,100,469323.0,1257.14275905,135.869565217,368,0.6,490462.910007,1257.14275905,5.55339403913,1713.03,4.0925e+09,490462.910007,,,50000,3.17847e-07,1,1.50966e-05,nan,0.0406056,20594.0
1.31883e+08,1885.45,1061.80736622,nan,100,366891.0,1061.80736622,114.678899083,436,0.6,258784.984439,1061.80736622,3.98344542837,7780.18,8.90146e+11,258784.984439,,,50000,2.38762e-06,1,1.27421e-05,nan,0.215993,20120.0
2.48459e+11,2468.69,1258.2609179,nan,100,444691.0,1258.2609179,135.869565217,368,0.6,354805.23301,1258.2609179,3.89259158428,1.76524e+07,3.83077e+18,354805.23301,,,50000,2.80182e-06,1,1.50966e-05,nan,0.212487,19606.9
73178.8,2046.4,1145.91843492,nan,100,351761.0,1145.91843492,123.762376238,404,0.6,289929.342186,1145.91843492,4.20424579106,46.5278,1.33118e+06,289929.342186,,,50000,1.1628e-07,1,1.37514e-05,nan,0.0216281,16716.5
1.67344e+06,2489.25,1314.24984325,nan,100,446707.0,1314.24984325,142.045454545,352,0.6,412331.816374,1314.24984325,2.47334869877,427.952,2.87076e+08,412331.816374,,,50000,3.90459e-07,1,1.57828e-05,nan,0.0617162,26657.7
1.2127e+08,3035.12,1464.66016457,nan,100,552960.0,1464.66016457,158.227848101,316,0.6,607411.582263,1464.66016457,2.89290848479,20597.1,1.42969e+12,607411.582263,,,50000,1.04162e-06,1,1.75809e-05,nan,0.103512,25972.3
133511.0,2265.65,1313.25657177,nan,100,394156.0,1313.25657177,142.045454545,352,0.6,377170.095841,1313.25657177,3.90086660052,23.2984,1.16627e+06,377170.095841,,,50000,5.35198e-07,1,1.57828e-05,nan,0.0904433,15524.1
6.2504e+08,2974.7,1244.51237117,nan,100,544232.0,1244.51237117,134.408602151,372,0.6,674253.60577,1244.51237117,3.66486472302,56580.8,2.54824e+13,674253.60577,,,50000,1.77529e-06,1,1.49343e-05,nan,0.164977,31957.8
1.4749e+16,2712.21,1314.40003219,nan,100,518958.0,1314.40003219,142.045454545,352,0.6,491000.526796,1314.40003219,3.99795827382,9.52164e+11,1.37394e+28,491000.526796,,,50000,3.77498e-06,1,1.57828e-05,nan,0.244475,25650.4
1.11971e+15,2849.27,1256.72229214,nan,100,512576.0,1256.72229214,135.869565217,368,0.6,516284.400202,1256.72229214,4.0,6.76341e+10,7.57064e+25,516284.400202,,,50000,3.77191e-06,1,1.50966e-05,nan,0.249931,25445.6
1.90587e+08,2795.57,1270.9809504,nan,100,498219.0,1270.9809504,137.362637363,364,0.6,528604.272951,1270.9809504,3.84783591474,19592.3,2.30537e+12,528604.272951,,,50000,1.39901e-06,1,1.52625e-05,nan,0.148468,25054.4
2.75695e+06,2475.07,1205.25286637,nan,100,428599.0,1205.25286637,130.208333333,384,0.6,419980.836631,1205.25286637,4.17456740103,699.719,1.13667e+09,419980.836631,,,50000,4.85937e-07,1,1.44676e-05,nan,0.0570035,23696.2
3.83865e+10,2299.28,1271.1408856,nan,100,442298.0,1271.1408856,137.362637363,364,0.6,352769.94259,1271.1408856,2.7246679605,3.949e+06,1.32052e+17,352769.94259,,,50000,1.97252e-06,1,1.52625e-05,nan,0.14836,21951.1
1.59864e+08,2423.81,1300.16538761,nan,100,457797.0,1300.16538761,140.449438202,356,0.6,393707.331703,1300.16538761,3.97931646204,12022.1,1.60345e+12,393707.331703,,,50000,2.70177e-06,1,1.56055e-05,nan,0.207513,22545.5
2.31658e+06,2464.29,1230.98409762,nan,100,435010.0,1230.98409762,132.978723404,376,0.6,361276.188259,1230.98409762,3.39760792361,467.706,3.80567e+08,361276.188259,,,50000,3.79809e-07,1,1.47754e-05,nan,0.0731836,17915.8
3577.44,2032.45,1285.41345984,nan,100,358962.0,1285.41345984,138.888888889,360,0.6,283318.906942,1285.41345984,2.81858966714,7.50323,4152.35,283318.906942,,,50000,1.7565e-08,1,1.54321e-05,nan,0.00735782,15013.0
5.68797e+06,2289.64,1344.96266167,nan,100,433527.0,1344.96266167,145.348837209,344,0.6,356625.546722,1344.96266167,2.65806921275,988.535,3.14493e+09,356625.546722,,,50000,8.39393e-07,1,1.61499e-05,nan,0.0929254,23448.1
15591.6,2124.86,1327.83438879,nan,100,371453.0,1327.83438879,143.67816092,348,0.6,330820.261137,1327.83438879,9.62737599244,13.62,71774.9,330820.261137,,,50000,9.8609e-08,1,1.59642e-05,nan,0.0182752,15992.7
5.55794e+06,2188.71,1270.69469255,nan,100,400046.0,1270.69469255,137.362637363,364,0.6,301537.211848,1270.69469255,1.90604557197,1059.29,3.95919e+09,301537.211848,,,50000,8.21921e-07,1,1.52625e-05,nan,0.0800804,20192.1
1.11374e+17,2797.09,1256.20142006,nan,100,521371.0,1256.20142006,135.869565217,368,0.6,408559.730161,1256.20142006,4.0,6.72579e+12,7.49011e+29,408559.730161,,,50000,3.77365e-06,1,1.50966e-05,nan,0.249989,25741.3
30506.6,2023.53,1243.44482632,nan,100,358078.0,1243.44482632,134.408602151,372,0.6,302919.543195,1243.44482632,3.95717906259,8.66453,58373.4,302919.543195,,,50000,1.73418e-07,1,1.49343e-05,nan,0.0525816,14674.0
2251.14,1921.78,1191.00034223,nan,100,336038.0,1191.00034223,128.865979381,388,0.6,284443.648271,1191.00034223,1.33492831476,6.32564,2612.1,284443.648271,,,50000,1.33836e-08,1,1.43184e-05,nan,0.00509558,14323.8
2.67427e+21,2759.59,1203.95847869,nan,100,529621.0,1203.95847869,130.208333333,384,0.6,450051.608413,1203.95847869,3.70166875933,2.22085e+17,inf,450051.608413,,,50000,1.89775e-06,1,1.44676e-05,nan,0.174213,18773.9
251035.0,2389.07,1300.5257093,nan,100,415419.0,1300.5257093,140.449438202,356,0.6,379779.654491,1300.5257093,3.93887737634,130.663,1.46782e+07,379779.654491,,,50000,2.09374e-07,1,1.56055e-05,nan,0.029982,18022.7
3.40951e+10,2743.32,1329.10893949,nan,100,514903.0,1329.10893949,143.67816092,348,0.6,432299.857583,1329.10893949,3.57654803363,3.37053e+06,8.30812e+16,432299.857583,,,50000,1.86381e-06,1,1.59642e-05,nan,0.161488,23346.4
1604.28,1975.89,1257.54992587,nan,100,346549.0,1257.54992587,135.869565217,368,0.6,313838.087107,1257.54992587,3.8729341343,5.18318,1410.63,313838.087107,,,50000,1.19668e-08,1,1.50966e-05,nan,0.00467266,14825.3
4.70917e+08,2550.47,1205.58234454,nan,100,451089.0,1205.58234454,130.208333333,384,0.6,377650.466019,1205.58234454,3.9938192012,30239.5,1.28529e+13,377650.466019,,,50000,2.942e-06,1,1.44676e-05,nan,0.225302,20508.9
196155.0,2425.71,1344.82278196,nan,100,413630.0,1344.82278196,145.348837209,344,0.6,424861.389556,1344.82278196,3.33835607032,43.2831,3.03308e+06,424861.389556,,,50000,4.22265e-07,1,1.61499e-05,nan,0.0731897,18285.5
6.82866e+09,3270.6,1345.84228411,nan,100,560197.0,1345.84228411,145.348837209,344,0.6,580685.305056,1345.84228411,2.47452117101,1.11878e+06,5.32341e+15,580685.305056,,,50000,1.10928e-06,1,1.61499e-05,nan,0.0985738,26496.6
9.77436e+16,2780.61,1284.42479668,nan,100,530026.0,1284.42479668,138.888888889,360,0.6,471756.905991,1284.42479668,3.62687302894,8.77663e+12,6.50346e+29,471756.905991,,,50000,2.01066e-06,1,1.54321e-05,nan,0.171864,21980.4
3.47647e+09,3248.17,1344.152099,nan,100,526099.0,1344.152099,145.348837209,344,0.6,723917.777509,1344.152099,3.99837692897,231617.0,7.81027e+14,723917.777509,,,50000,3.79719e-06,1,1.61499e-05,nan,0.242403,27255.6
276224.0,2687.08,1244.7035979,nan,100,446210.0,1244.7035979,134.408602151,372,0.6,521732.013224,1244.7035979,4.93175941905,221.845,2.47077e+07,521732.013224,,,50000,1.1197e-07,1,1.49343e-05,nan,0.018595,24831.6
61861.5,2068.6,1179.28596132,nan,100,353520.0,1179.28596132,127.551020408,392,0.6,305947.09677,1179.28596132,3.37926721307,22.651,324686.0,305947.09677,,,50000,1.27108e-07,1,1.41723e-05,nan,0.0387057,15170.1
37272.7,2271.24,1284.59822307,nan,100,379185.0,1284.59822307,138.888888889,360,0.6,383877.308359,1284.59822307,4.10331867173,16.6736,129233.0,383877.308359,,,50000,1.10704e-07,1,1.54321e-05,nan,0.0344974,13789.0
2.58804e+10,2805.58,1345.86617227,nan,100,536321.0,1345.86617227,145.348837209,344,0.6,576136.441444,1345.86617227,2.0056820841,3.82486e+06,8.62787e+16,576136.441444,,,50000,1.53819e-06,1,1.61499e-05,nan,0.109276,25682.9
1.10647e+11,2903.18,1544.36519597,nan,100,536726.0,1544.36519597,166.666666667,300,0.6,600383.422846,1544.36519597,3.99999585392,8.21183e+06,9.06822e+17,600383.422846,,,50000,4.61163e-06,1,1.85185e-05,nan,0.24952,23958.2
8.90625e+09,2442.12,1285.90199696,nan,100,443084.0,1285.90199696,138.888888889,360,0.6,371364.8133,1285.90199696,3.99999356138,552404.0,4.89615e+15,371364.8133,,,50000,3.82113e-06,1,1.54321e-05,nan,0.248807,18656.0
9.08179e+06,2338.73,1314.1046335,nan,100,435358.0,1314.1046335,142.045454545,352,0.6,361333.770898,1314.1046335,3.89033684421,915.851,5.354e+09,361333.770898,,,50000,1.59e-06,1,1.57828e-05,nan,0.156506,23085.7
3.70043e+07,3082.71,1313.7818234,nan,100,512653.0,1313.7818234,142.045454545,352,0.6,567402.90959,1313.7818234,2.84008160354,9286.96,1.23184e+11,567402.90959,,,50000,3.55777e-07,1,1.57828e-05,nan,0.0628873,25135.5
5.22766e+06,2470.56,1377.44219217,nan,100,447625.0,1377.44219217,148.80952381,336,0.6,429302.756432,1377.44219217,3.32629722336,718.754,2.17327e+09,429302.756432,,,50000,1.15009e-06,1,1.65344e-05,nan,0.120258,22437.2
1.55852e+06,2631.93,1331.33938387,nan,100,450261.0,1331.33938387,143.67816092,348,0.6,413464.828698,1331.33938387,2.9041164709,456.085,2.38673e+08,413464.828698,,,50000,2.92421e-07,1,1.59642e-05,nan,0.0545525,20059.2
465179.0,2504.77,1329.28141431,nan,100,428325.0,1329.28141431,143.67816092,348,0.6,428616.85156,1329.28141431,3.17180685267,130.799,2.02576e+07,428616.85156,,,50000,3.01771e-07,1,1.59642e-05,nan,0.056776,21454.1
