VarRet,MaxVanillaIw,delta,AvgRet,IterType,AvgVanillaIw,VarNormIw,ESSClassic,EpsThisIter,VarJ,AvgEpLen,BatchSize,AvgNormIw,MaxNormIw,MinVanillaIw,renyi2,Bound,ESSRenyi,J,VarVanillaIw,AvgDiscRet,VarDiscRet,SamplesThisIter,VanillaAvgRet,MinNormIw
1637222.42969,108.247,0.5,2441.65139688,1,2.64769,8.6926e-09,2.43397203323,190,20261.2,263.157894737,100,2.92398e-05,0.00119543,1.34117e-27,nan,3757.35,nan,692509.0,71.2748,2441.65139688,1637222.42969,50000,2441.65139688,1.48112e-32
1765322.17206,136.233,0.5,2293.36120071,1,2.68053,9.43542e-09,2.48992169216,202,23229.8,247.524752475,100,2.75028e-05,0.00139778,1.24832e-38,nan,3713.97,nan,669500.0,89.6295,2293.36120071,1765322.17206,50000,2293.36120071,1.27518e-43
1657070.72329,991.686,0.5,2049.77550017,1,4.17124,2.16977e-08,12.3761235265,226,28358.7,221.238938053,100,2.45821e-05,0.00584423,,nan,3689.84,nan,658852.0,624.75,2049.77550017,1657070.72329,50000,2049.77550017,
1394999.795,341.004,0.5,2165.2209163,1,4.12056,1.69507e-08,2.79551505182,214,25253.9,233.644859813,100,2.59605e-05,0.00214841,3.65489e-21,nan,3607.32,nan,662892.0,427.045,2165.2209163,1394999.795,50000,2165.2209163,2.30267e-26
1654217.2749,127.162,0.5,2316.46616468,1,2.92967,9.49828e-09,1.41418011302,200,24485.2,250.0,100,2.77778e-05,0.00120569,8.75909e-33,nan,3738.44,nan,681630.0,105.654,2316.46616468,1654217.2749,50000,2316.46616468,8.30496e-38
1537853.28155,166.415,0.5,2293.2297287,1,2.74077,8.61549e-09,2.22710974113,202,23032.8,247.524752475,100,2.75028e-05,0.00166992,8.33886e-21,nan,3678.66,nan,667806.0,85.5607,2293.2297287,1537853.28155,50000,2293.2297287,8.36777e-26
1381997.29892,206.213,0.5,2144.42544814,1,3.60736,1.22022e-08,1.48987631855,216,29111.7,231.481481481,100,2.57202e-05,0.00147028,,nan,3657.54,nan,674959.0,240.033,2144.42544814,1381997.29892,50000,2144.42544814,
1791129.68829,107.14,0.5,2342.37233437,1,2.68195,8.27186e-09,1.51448261347,198,24334.4,252.525252525,100,2.80584e-05,0.00112089,2.43856e-22,nan,3785.34,nan,689647.0,75.5751,2342.37233437,1791129.68829,50000,2342.37233437,2.55121e-27
1441546.27756,125.431,0.5,2438.37442004,1,2.83547,1.04899e-08,2.14197921103,190,22434.6,263.157894737,100,2.92398e-05,0.00129347,1.47612e-33,nan,3649.45,nan,684025.0,98.6446,2438.37442004,1441546.27756,50000,2438.37442004,1.52219e-38
1659566.43928,2356.19,0.5,2049.23038121,1,3.72599,3.23635e-08,3.88101740242,226,27544.6,221.238938053,100,2.45821e-05,0.0155449,1.35661e-35,nan,3736.58,nan,657709.0,743.532,2049.23038121,1659566.43928,50000,2049.23038121,8.95023e-41
1744793.65146,96.1655,0.5,2316.98262232,1,2.71409,8.27258e-09,1.49425371624,200,22376.7,250.0,100,2.77778e-05,0.000984221,,nan,3690.64,nan,670550.0,78.9759,2316.98262232,1744793.65146,50000,2316.98262232,
1584161.39987,110.372,0.5,2439.21702489,1,2.71431,9.40448e-09,2.30590623137,190,20945.3,263.157894737,100,2.92398e-05,0.00118898,2.10844e-28,nan,3698.35,nan,672530.0,81.0414,2439.21702489,1584161.39987,50000,2439.21702489,2.27131e-33
1903387.03316,104.562,0.5,2271.59742863,1,2.84761,8.10096e-09,2.34873625739,204,23893.5,245.098039216,100,2.72331e-05,0.000999978,4.21678e-21,nan,3810.31,nan,673182.0,88.5734,2271.59742863,1903387.03316,50000,2271.59742863,4.03272e-26
1820505.15367,204.605,0.5,2364.83687047,1,2.74896,8.47618e-09,1.54280645536,196,22730.2,255.102040816,100,2.83447e-05,0.00210969,1.02709e-21,nan,3801.44,nan,683814.0,79.7252,2364.83687047,1820505.15367,50000,2364.83687047,1.05904e-26
1938910.06752,100.73,0.5,2317.64578078,1,2.58112,7.8553e-09,2.27500618776,200,23541.4,250.0,100,2.77778e-05,0.00108405,8.48206e-25,nan,3795.79,nan,679580.0,67.824,2317.64578078,1938910.06752,50000,2317.64578078,9.12832e-30
1774660.65385,119.101,0.5,2414.21449409,1,2.61473,8.16601e-09,3.50441165297,192,21214.5,260.416666667,100,2.89352e-05,0.00131799,2.84652e-23,nan,3787.46,nan,681899.0,66.6824,2414.21449409,1774660.65385,50000,2414.21449409,3.15002e-28
1848351.03261,98.0001,0.5,2576.49625456,1,2.28121,7.86089e-09,7.55921754359,180,19528.4,277.777777778,100,3.08642e-05,0.00132592,5.38548e-27,nan,3840.59,nan,705135.0,42.9429,2576.49625456,1848351.03261,50000,2576.49625456,7.28642e-32
1722666.09269,88.7968,0.5,2415.81819729,1,2.77036,8.46346e-09,1.81876942487,192,22089.3,260.416666667,100,2.89352e-05,0.000927444,1.69201e-19,nan,3818.27,nan,688889.0,77.5832,2415.81819729,1722666.09269,50000,2415.81819729,1.76723e-24
1685824.46595,1053.13,0.5,2519.95198322,1,2.64977,3.37029e-08,7.1613422476,184,20701.6,271.739130435,100,3.01932e-05,0.0120001,1.64454e-24,nan,3788.42,nan,690350.0,259.577,2519.95198322,1685824.46595,50000,2519.95198322,1.8739e-29
1672355.63918,39.9047,0.5,2863.73026628,1,1.90216,5.91666e-09,2.71631842682,162,16366.4,308.641975309,100,3.42936e-05,0.000719432,1.24838e-18,nan,3905.53,nan,719895.0,18.203,2863.73026628,1672355.63918,50000,2863.73026628,2.25068e-23
1795378.79869,49.3419,0.5,2863.28887773,1,1.90452,5.71937e-09,1.7207620719,162,16434.0,308.641975309,100,3.42936e-05,0.000888471,6.04568e-20,nan,3900.74,nan,716394.0,17.6398,2863.28887773,1795378.79869,50000,2863.28887773,1.08861e-24
1965189.80121,73.8542,0.5,2665.91708236,1,1.99792,6.22728e-09,1.86103288775,174,17796.6,287.356321839,100,3.19285e-05,0.00118025,1.17387e-19,nan,3833.4,nan,690290.0,24.3837,2665.91708236,1965189.80121,50000,2665.91708236,1.87594e-24
1843492.83299,49.0095,0.5,2605.6622382,1,2.27244,6.70686e-09,1.80452286795,178,18569.8,280.898876404,100,3.1211e-05,0.000673125,1.28544e-16,nan,3869.03,nan,689968.0,35.554,2605.6622382,1843492.83299,50000,2605.6622382,1.76549e-21
1828229.43393,39.111,0.5,2934.97694746,1,1.81526,5.37683e-09,2.0927051479,158,15703.8,316.455696203,100,3.51617e-05,0.000757582,3.89646e-18,nan,3929.36,nan,718916.0,14.3306,2934.97694746,1828229.43393,50000,2934.97694746,7.54745e-23
1971573.83885,42.7116,0.5,2637.02951858,1,2.10883,5.95347e-09,1.85774565952,176,18863.1,284.090909091,100,3.15657e-05,0.00063932,2.79118e-25,nan,3873.56,nan,698785.0,26.5721,2637.02951858,1971573.83885,50000,2637.02951858,4.17792e-30
2092935.75438,22.2467,0.5,2935.46014686,1,1.62059,4.24801e-09,3.21438918951,158,15465.0,316.455696203,100,3.51617e-05,0.000482686,9.65551e-29,nan,3945.38,nan,722174.0,9.02378,2935.46014686,2092935.75438,50000,2935.46014686,2.09495e-33
2032281.99315,31.4575,0.5,2763.20939211,1,1.79607,5.23026e-09,1.98953064749,168,17584.3,297.619047619,100,3.30688e-05,0.00057919,8.4908e-18,nan,3901.01,nan,713510.0,15.4288,2763.20939211,2032281.99315,50000,2763.20939211,1.56331e-22
1705401.2797,56.2759,0.5,2576.92332703,1,2.46553,7.7764e-09,1.54202211983,180,18478.4,277.777777778,100,3.08642e-05,0.000704477,8.56142e-38,nan,3831.63,nan,689910.0,49.6237,2576.92332703,1705401.2797,50000,2576.92332703,1.07199e-42
2079380.06962,53.3875,0.5,2764.22875374,1,1.88844,5.41055e-09,3.02178151167,168,17674.5,297.619047619,100,3.30688e-05,0.000934878,1.15081e-32,nan,3961.78,nan,727193.0,17.6446,2764.22875374,2079380.06962,50000,2764.22875374,2.0152e-37
2190656.44188,115.298,0.5,2637.60618058,1,1.96742,5.54804e-09,1.37648892029,176,19933.6,284.090909091,100,3.15657e-05,0.00184987,2.93945e-30,nan,3902.72,nan,699713.0,21.5527,2637.60618058,2190656.44188,50000,2637.60618058,4.71613e-35
1755721.50391,23.9682,0.5,3011.86480759,1,1.73156,5.16173e-09,2.24452323416,154,14761.5,324.675324675,100,3.6075e-05,0.00049935,8.03003e-27,nan,3923.8,nan,726342.0,11.892,3011.86480759,1755721.50391,50000,3011.86480759,1.67297e-31
2251284.24616,41.9933,0.5,2866.92729598,1,1.74276,4.81446e-09,1.80613210628,162,17174.4,308.641975309,100,3.42936e-05,0.000826334,,nan,3945.29,nan,715338.0,12.4336,2866.92729598,2251284.24616,50000,2866.92729598,
1987468.26899,32.9348,0.5,2862.03683454,1,1.70662,5.02768e-09,1.58851609365,162,16112.0,308.641975309,100,3.42936e-05,0.000661807,9.52787e-26,nan,3934.85,nan,717661.0,12.4513,2862.03683454,1987468.26899,50000,2862.03683454,1.91458e-30
1854336.44824,21.777,0.5,3014.59564416,1,1.56613,4.31901e-09,2.38182214766,154,14866.4,324.675324675,100,3.6075e-05,0.000501624,2.87933e-26,nan,3975.89,nan,735933.0,8.14003,3014.59564416,1854336.44824,50000,3014.59564416,6.6324e-31
1900875.25696,42.4857,0.5,2728.68931738,1,1.97922,5.8863e-09,1.83050857891,170,17738.6,294.117647059,100,3.26797e-05,0.000701498,9.99112e-16,nan,3855.87,nan,696156.0,21.5911,2728.68931738,1900875.25696,50000,2728.68931738,1.64967e-20
2239666.22232,49.6644,0.5,2731.21190872,1,1.79449,4.88209e-09,1.79604817071,170,17733.0,294.117647059,100,3.26797e-05,0.000904446,7.89566e-18,nan,3951.1,nan,716115.0,14.7208,2731.21190872,2239666.22232,50000,2731.21190872,1.43789e-22
1924442.42648,35.642,0.5,2901.90617251,1,1.68609,4.5005e-09,1.95336050539,160,15742.2,312.5,100,3.47222e-05,0.000733989,3.64535e-22,nan,3946.57,nan,714535.0,10.6122,2901.90617251,1924442.42648,50000,2901.90617251,7.50701e-27
1693792.12218,12.3687,0.5,3415.36415629,1,1.30904,3.0649e-09,2.06034927766,136,11779.5,367.647058824,100,4.08497e-05,0.000385975,4.1958e-12,nan,4011.07,nan,754743.0,3.14734,3415.36415629,1693792.12218,50000,3415.36415629,1.30933e-16
2125781.19575,24.3076,0.5,2799.34091324,1,1.84091,4.88271e-09,1.82868331809,166,17069.2,301.204819277,100,3.34672e-05,0.000441905,5.32037e-17,nan,3941.66,nan,711312.0,14.7736,2799.34091324,2125781.19575,50000,2799.34091324,9.67227e-22
1868793.66538,37.5949,0.5,2902.62532921,1,1.80013,4.95897e-09,2.15359177609,160,15763.9,312.5,100,3.47222e-05,0.00072516,1.49906e-27,nan,3942.37,nan,709335.0,13.3285,2902.62532921,1868793.66538,50000,2902.62532921,2.8915e-32
2104831.32084,27.0369,0.5,3058.58092744,1,1.48491,3.75892e-09,2.16323211313,152,14798.4,328.947368421,100,3.65497e-05,0.000665489,2.68233e-14,nan,4002.86,nan,736660.0,6.20433,3058.58092744,2104831.32084,50000,3058.58092744,6.60232e-19
2172005.85558,44.8438,0.5,2902.22429864,1,1.68596,4.41334e-09,2.8264126787,160,16104.7,312.5,100,3.47222e-05,0.000923555,1.31153e-25,nan,3978.17,nan,725093.0,10.4051,2902.22429864,2172005.85558,50000,2902.22429864,2.70109e-30
2196874.331,34.6412,0.5,3053.04979206,1,1.43371,3.58878e-09,2.01721311664,152,15184.3,328.947368421,100,3.65497e-05,0.000883114,2.35668e-34,nan,3998.75,nan,735724.0,5.52205,3053.04979206,2196874.331,50000,3053.04979206,6.00791e-39
1849704.29584,15.1315,0.5,3226.90506195,1,1.4004,3.2885e-09,2.18534143743,144,13525.3,347.222222222,100,3.85802e-05,0.000416865,1.13566e-12,nan,4010.84,nan,739666.0,4.33285,3226.90506195,1849704.29584,50000,3226.90506195,3.12868e-17
1897755.02517,9.91889,0.5,3523.72542738,1,1.12725,2.00518e-09,2.27287555762,132,11596.5,378.787878788,100,4.20875e-05,0.000370338,7.19208e-15,nan,4091.68,nan,766400.0,1.43841,3523.72542738,1897755.02517,50000,3523.72542738,2.68528e-19
2443786.81395,20.595,0.5,3182.55320936,1,1.24527,2.60025e-09,2.21292977161,146,13775.3,342.465753425,100,3.80518e-05,0.000629322,6.54991e-22,nan,4041.19,nan,740166.0,2.78479,3182.55320936,2443786.81395,50000,3182.55320936,2.00146e-26
2049542.44847,10.8227,0.5,3417.55603462,1,1.1503,2.32473e-09,1.95133885739,136,12251.6,367.647058824,100,4.08497e-05,0.000384336,5.64549e-23,nan,4051.17,nan,758404.0,1.84341,3417.55603462,2049542.44847,50000,3417.55603462,2.00483e-27
1994469.37668,15.5207,0.5,3183.16496334,1,1.32952,2.91934e-09,2.8341710278,146,13795.1,342.465753425,100,3.80518e-05,0.000444213,3.1572e-20,nan,4030.53,nan,734230.0,3.56387,3183.16496334,1994469.37668,50000,3183.16496334,9.03615e-25
1993978.73867,16.3845,0.5,3137.2177847,1,1.45312,3.56067e-09,2.03760661738,148,14330.1,337.837837838,100,3.75375e-05,0.000423251,9.80426e-17,nan,3993.01,nan,736088.0,5.33582,3137.2177847,1993978.73867,50000,3137.2177847,2.53268e-21
1939410.9444,14.6104,0.5,3631.65239316,1,1.05839,1.63419e-09,1.76287660003,128,11511.6,390.625,100,4.34028e-05,0.000599146,2.68105e-10,nan,4086.45,nan,767434.0,0.971766,3631.65239316,1939410.9444,50000,3631.65239316,1.09945e-14
2218442.25512,30.3623,0.5,3138.62682192,1,1.34792,3.29427e-09,3.29125977374,148,14105.7,337.837837838,100,3.75375e-05,0.000845545,6.2994e-30,nan,4020.91,nan,742554.0,4.2477,3138.62682192,2218442.25512,50000,3138.62682192,1.75429e-34
2195256.99646,59.4029,0.5,2938.3028506,1,1.59471,4.27351e-09,2.34484058522,158,15876.4,316.455696203,100,3.51617e-05,0.00130978,2.59293e-18,nan,3980.58,nan,716529.0,8.79035,2938.3028506,2195256.99646,50000,2938.3028506,5.71715e-23
1793183.73896,10.6282,0.5,3688.24768791,1,1.07902,1.63692e-09,1.89072195568,126,10702.4,396.825396825,100,4.40917e-05,0.000434296,2.90553e-15,nan,4101.38,nan,773874.0,0.980336,3688.24768791,1793183.73896,50000,3688.24768791,1.18728e-19
2237155.781,15.5645,0.5,3417.68459283,1,1.13028,2.03013e-09,2.2013901567,136,12694.5,367.647058824,100,4.08497e-05,0.000562523,2.57095e-14,nan,4085.84,nan,753967.0,1.55423,3417.68459283,2237155.781,50000,3417.68459283,9.29175e-19
2148111.0283,30.1097,0.5,3230.03772801,1,1.27199,2.95981e-09,2.71689541203,144,14014.0,347.222222222,100,3.85802e-05,0.000913245,4.70516e-14,nan,4048.97,nan,740403.0,3.21737,3230.03772801,2148111.0283,50000,3230.03772801,1.42711e-18
1866335.75901,6.91574,0.5,3753.19641967,1,0.995995,1.4343e-09,2.30519578674,124,10587.5,403.225806452,100,4.48029e-05,0.000311091,2.02853e-09,nan,4130.09,nan,781192.0,0.708834,3753.19641967,1866335.75901,50000,3753.19641967,9.12495e-14
2330230.50758,29.3761,0.5,3321.3455287,1,1.19181,2.47087e-09,1.78388168427,140,12800.0,357.142857143,100,3.96825e-05,0.000978106,1.52443e-13,nan,4071.46,nan,755774.0,2.22877,3321.3455287,2330230.50758,50000,3321.3455287,5.07574e-18
1730150.66179,17.8745,0.5,3523.25301927,1,1.2034,2.3402e-09,2.19020177185,132,11335.3,378.787878788,100,4.20875e-05,0.000625141,5.18903e-12,nan,4058.51,nan,763606.0,1.91323,3523.25301927,1730150.66179,50000,3523.25301927,1.8148e-16
1724785.91757,8.72093,0.5,3632.42085069,1,1.0819,1.82852e-09,1.73219345487,128,10723.3,390.625,100,4.34028e-05,0.000349858,4.32216e-12,nan,4098.02,nan,774318.0,1.13617,3632.42085069,1724785.91757,50000,3632.42085069,1.73392e-16
2002808.59772,10.8463,0.5,3420.17343092,1,1.18869,2.24925e-09,1.83923948824,136,12562.7,367.647058824,100,4.08497e-05,0.000372735,2.78254e-24,nan,4069.35,nan,755720.0,1.90457,3420.17343092,2002808.59772,50000,3420.17343092,9.5623e-29
1535760.59107,7.8221,0.5,3814.27222789,1,1.03697,1.52336e-09,1.92134980948,122,9330.08,409.836065574,100,4.55373e-05,0.000343499,1.317e-11,nan,4106.53,nan,785760.0,0.789949,3814.27222789,1535760.59107,50000,3814.27222789,5.78347e-16
1953892.04801,11.6046,0.5,3751.57878231,1,0.994783,1.48905e-09,1.82850721454,124,10613.5,403.225806452,100,4.48029e-05,0.000522646,3.20959e-11,nan,4134.56,nan,783096.0,0.734097,3751.57878231,1953892.04801,50000,3751.57878231,1.44553e-15
1630399.85244,7.13081,0.5,3691.1407124,1,1.10734,1.75987e-09,2.02870329859,126,10767.8,396.825396825,100,4.40917e-05,0.000283931,3.4447e-11,nan,4072.74,nan,767745.0,1.11002,3691.1407124,1630399.85244,50000,3691.1407124,1.3716e-15
1755236.83594,12.2447,0.5,3633.61743901,1,1.12032,1.8398e-09,1.97559961078,128,10932.8,390.625,100,4.34028e-05,0.00047438,2.2867e-19,nan,4086.61,nan,769409.0,1.22579,3633.61743901,1755236.83594,50000,3633.61743901,8.85901e-24
1457227.46793,8.77325,0.5,3751.55613383,1,1.09174,1.75059e-09,1.72379085236,124,9679.12,403.225806452,100,4.48029e-05,0.000360037,2.16818e-07,nan,4077.4,nan,776991.0,1.03947,3751.55613383,1457227.46793,50000,3751.55613383,8.89778e-12
2140113.66685,17.868,0.5,3272.67675332,1,1.26637,2.78708e-09,2.40223508235,142,13322.5,352.112676056,100,3.91236e-05,0.000552017,7.03171e-18,nan,4053.39,nan,751926.0,2.92008,3272.67675332,2140113.66685,50000,3272.67675332,2.17239e-22
1998475.10266,18.0106,0.5,3419.6267826,1,1.20231,2.26436e-09,2.60866459491,136,12552.7,367.647058824,100,4.08497e-05,0.000611927,4.75183e-13,nan,4062.66,nan,751303.0,1.96157,3419.6267826,1998475.10266,50000,3419.6267826,1.61448e-17
1538163.08969,5.49963,0.5,3878.26150406,1,1.01837,1.31253e-09,1.81336721932,120,9546.14,416.666666667,100,4.62963e-05,0.00025002,2.38063e-08,nan,4113.28,nan,785682.0,0.635078,3878.26150406,1538163.08969,50000,3878.26150406,1.08227e-12
2054443.49539,10.3135,0.5,3636.65727883,1,1.02718,1.51223e-09,1.84377394861,128,11617.4,390.625,100,4.34028e-05,0.00043579,1.60347e-10,nan,4125.31,nan,771052.0,0.846979,3636.65727883,2054443.49539,50000,3636.65727883,6.77538e-15
1735674.2216,14.5084,0.5,3469.72597265,1,1.20544,2.40879e-09,2.15591427603,134,11848.9,373.134328358,100,4.14594e-05,0.000498998,2.0966e-14,nan,4042.16,nan,755450.0,2.0363,3469.72597265,1735674.2216,50000,3469.72597265,7.21099e-19
1835889.53046,8.54886,0.5,3634.43746442,1,1.1045,1.95547e-09,2.40893731423,128,10756.3,390.625,100,4.34028e-05,0.000335938,1.18276e-10,nan,4081.69,nan,772916.0,1.26633,3634.43746442,1835889.53046,50000,3634.43746442,4.6478e-15
1392954.44665,6.48609,0.5,3812.86354194,1,1.09584,1.70578e-09,1.46586006285,122,9086.63,409.836065574,100,4.55373e-05,0.000269527,2.21509e-09,nan,4097.38,nan,785400.0,0.98783,3812.86354194,1392954.44665,50000,3812.86354194,9.20475e-14
1882463.10566,10.8995,0.5,3634.95699815,1,1.09694,1.80988e-09,1.85520032649,128,11109.6,390.625,100,4.34028e-05,0.000431264,1.81032e-09,nan,4092.97,nan,769978.0,1.15605,3634.95699815,1882463.10566,50000,3634.95699815,7.16296e-14
1945985.73016,9.09702,0.5,3751.70539558,1,1.01543,1.43378e-09,2.18619371128,124,10663.3,403.225806452,100,4.48029e-05,0.000401379,7.79641e-11,nan,4124.97,nan,780798.0,0.736499,3751.70539558,1945985.73016,50000,3751.70539558,3.43993e-15
1141958.40328,6.53751,0.5,4011.30398775,1,1.02078,1.21565e-09,1.66453646344,116,8002.82,431.034482759,100,4.78927e-05,0.000306726,1.82384e-06,nan,4116.32,nan,795314.0,0.552244,4011.30398775,1141958.40328,50000,4011.30398775,8.55706e-11
2027312.60137,7.82503,0.5,3692.4344099,1,1.03614,1.55168e-09,1.73473399723,126,10915.2,396.825396825,100,4.40917e-05,0.000332985,5.88995e-12,nan,4113.76,nan,777866.0,0.85689,3692.4344099,2027312.60137,50000,3692.4344099,2.5064e-16
1487530.96511,6.39943,0.5,3879.62281348,1,1.00142,1.24713e-09,1.99916071394,120,9565.99,416.666666667,100,4.62963e-05,0.000295849,2.95835e-07,nan,4128.6,nan,786907.0,0.583516,3879.62281348,1487530.96511,50000,3879.62281348,1.36766e-11
1989993.28385,12.1155,0.5,3814.26826597,1,1.01692,1.41559e-09,1.81845782101,122,10029.5,409.836065574,100,4.55373e-05,0.000542526,6.90456e-09,nan,4124.16,nan,787570.0,0.705953,3814.26826597,1989993.28385,50000,3814.26826597,3.09183e-13
1368411.74198,11.2186,0.5,3750.40408072,1,1.13799,1.89373e-09,1.58951961247,124,9972.33,403.225806452,100,4.48029e-05,0.000441679,6.24582e-10,nan,4091.37,nan,773746.0,1.22175,3750.40408072,1368411.74198,50000,3750.40408072,2.45899e-14
1182194.80401,4.46129,0.5,4008.65750417,1,1.00904,1.18112e-09,1.69842650826,116,8455.51,431.034482759,100,4.78927e-05,0.000211748,6.73279e-07,nan,4102.13,nan,791135.0,0.524294,4008.65750417,1182194.80401,50000,4008.65750417,3.19562e-11
1403846.10165,6.79207,0.5,3944.36439742,1,0.977388,1.31993e-09,1.69554577205,118,8731.43,423.728813559,100,4.7081e-05,0.000327176,6.75304e-13,nan,4124.03,nan,793282.0,0.568844,3944.36439742,1403846.10165,50000,3944.36439742,3.25295e-17
1514487.47871,9.56142,0.5,3812.40237103,1,1.05784,1.45771e-09,1.81277603957,122,10004.3,409.836065574,100,4.55373e-05,0.000411593,2.28324e-05,nan,4108.35,nan,779300.0,0.786646,3812.40237103,1514487.47871,50000,3812.40237103,9.82871e-10
2299894.47493,13.2473,0.5,3521.75196024,1,1.07136,1.80223e-09,1.78948225303,132,12583.0,378.787878788,100,4.20875e-05,0.000520411,1.02075e-12,nan,4103.43,nan,762688.0,1.16781,3521.75196024,2299894.47493,50000,3521.75196024,4.00996e-17
2124566.33053,15.0079,0.5,3634.0576402,1,1.03306,1.52822e-09,2.49597803424,128,11840.6,390.625,100,4.34028e-05,0.000630541,1.03853e-11,nan,4116.52,nan,768743.0,0.86577,3634.0576402,2124566.33053,50000,3634.0576402,4.36324e-16
1797619.81052,10.643,0.5,3690.91370808,1,1.12001,1.95408e-09,2.32461701993,126,10327.2,396.825396825,100,4.40917e-05,0.000418987,8.98578e-10,nan,4085.22,nan,776468.0,1.26088,3690.91370808,1797619.81052,50000,3690.91370808,3.53745e-14
1551161.21571,5.62284,0.5,3877.02954474,1,1.06359,1.41924e-09,1.64531258445,120,9472.96,416.666666667,100,4.62963e-05,0.000244753,8.07275e-37,nan,4100.71,nan,785211.0,0.749046,3877.02954474,1551161.21571,50000,3877.02954474,3.5139e-41
1615140.67234,8.17844,0.5,3876.99388844,1,1.02681,1.24301e-09,1.60167662926,120,9901.61,416.666666667,100,4.62963e-05,0.000368745,1.97023e-08,nan,4120.37,nan,784937.0,0.611455,3876.99388844,1615140.67234,50000,3876.99388844,8.88326e-13
1739231.60739,12.5905,0.5,3877.78069395,1,1.014,1.2756e-09,1.88061471686,120,9956.93,416.666666667,100,4.62963e-05,0.000574848,6.2394e-06,nan,4124.34,nan,786922.0,0.61192,3877.78069395,1739231.60739,50000,3877.78069395,2.84874e-10
1949997.83079,8.36613,0.5,3880.68838931,1,0.980918,1.07947e-09,1.49138144154,120,10520.6,416.666666667,100,4.62963e-05,0.000394856,3.02895e-05,nan,4144.49,nan,787255.0,0.484598,3880.68838931,1949997.83079,50000,3880.68838931,1.42957e-09
1431444.99935,5.42346,0.5,3942.41499576,1,1.00172,1.1504e-09,1.56744110324,118,9298.6,423.728813559,100,4.7081e-05,0.000254905,3.04573e-05,nan,4115.1,nan,788478.0,0.520772,3942.41499576,1431444.99935,50000,3942.41499576,1.4315e-09
1379144.5908,6.38426,0.5,4010.26791418,1,0.987412,1.04713e-09,1.40895738137,116,8529.71,431.034482759,100,4.78927e-05,0.000309658,2.47829e-07,nan,4139.34,nan,797970.0,0.445102,4010.26791418,1379144.5908,50000,4010.26791418,1.20205e-11
1951934.9781,9.36097,0.5,3693.02914199,1,1.0193,1.49867e-09,1.79043475699,126,10980.7,396.825396825,100,4.40917e-05,0.000404928,3.54984e-06,nan,4119.13,nan,776060.0,0.800928,3693.02914199,1951934.9781,50000,3693.02914199,1.53556e-10
1649504.86577,9.73343,0.5,3633.85223806,1,1.08423,1.85368e-09,2.38440542525,128,11017.1,390.625,100,4.34028e-05,0.00038964,2.09565e-17,nan,4083.63,nan,767357.0,1.15675,3633.85223806,1649504.86577,50000,3633.85223806,8.38912e-22
977647.827323,4.02365,0.5,4233.46926733,1,0.967541,7.06612e-10,1.27046976362,110,7031.9,454.545454545,100,5.05051e-05,0.000210032,0.000118423,nan,4153.92,nan,810307.0,0.259328,4233.46926733,977647.827323,50000,4233.46926733,6.18163e-09
1726653.22786,9.84441,0.5,3690.97805636,1,1.10916,1.77025e-09,2.31549597108,126,10823.4,396.825396825,100,4.40917e-05,0.000391337,4.20886e-08,nan,4084.19,nan,769571.0,1.12024,3690.97805636,1726653.22786,50000,3690.97805636,1.67311e-12
1055762.16517,4.83759,0.5,4158.26942809,1,0.978181,7.93727e-10,1.26872608783,112,7540.38,446.428571429,100,4.96032e-05,0.000245312,4.52716e-05,nan,4152.85,nan,805296.0,0.308668,4158.26942809,1055762.16517,50000,4158.26942809,2.2957e-09
1457098.17344,6.88021,0.5,3814.63335474,1,1.07993,1.54063e-09,1.77225107824,122,9711.56,409.836065574,100,4.55373e-05,0.000290118,3.06692e-07,nan,4092.22,nan,779245.0,0.866472,3814.63335474,1457098.17344,50000,3814.63335474,1.29323e-11
1763482.55269,10.7387,0.5,3816.91151725,1,1.04896,1.33797e-09,1.86880880587,122,10549.8,409.836065574,100,4.55373e-05,0.000466186,3.66623e-07,nan,4121.57,nan,779789.0,0.70996,3816.91151725,1763482.55269,50000,3816.91151725,1.59157e-11
2032935.81343,7.71194,0.5,3694.75130749,1,1.01409,1.46824e-09,1.52182612001,126,11016.8,396.825396825,100,4.40917e-05,0.000335308,5.35222e-09,nan,4136.56,nan,780228.0,0.776673,3694.75130749,2032935.81343,50000,3694.75130749,2.32709e-13
1566871.35323,8.60408,0.5,3877.37015604,1,1.00907,1.22619e-09,2.43451452335,120,9711.73,416.666666667,100,4.62963e-05,0.000394756,1.00417e-06,nan,4115.97,nan,784630.0,0.582521,3877.37015604,1566871.35323,50000,3877.37015604,4.60714e-11
1312055.2937,6.06992,0.5,3944.6695763,1,1.00152,1.14182e-09,1.2701844484,118,9005.12,423.728813559,100,4.7081e-05,0.000285345,2.41048e-08,nan,4134.39,nan,790203.0,0.516684,3944.6695763,1312055.2937,50000,3944.6695763,1.13316e-12
1800314.19007,5.67014,0.5,3945.51177199,1,0.953887,1.04477e-09,1.49279107963,118,9746.56,423.728813559,100,4.7081e-05,0.000279861,3.05104e-06,nan,4161.48,nan,795221.0,0.428867,3945.51177199,1800314.19007,50000,3945.51177199,1.5059e-10
1149560.59489,5.47452,0.5,4081.30054181,1,0.971622,1.06335e-09,1.29566326167,114,7594.98,438.596491228,100,4.87329e-05,0.000274581,6.9537e-06,nan,4124.94,nan,800750.0,0.422693,4081.30054181,1149560.59489,50000,4081.30054181,3.48772e-10
